genus,organism_name,assembly_id
Sclerotinia,Sclerotinia sclerotiorum,GCA_039834615.1
Sclerotinia,Sclerotinia sclerotiorum,GCA_039834625.1
Sclerotinia,Sclerotinia sclerotiorum,GCA_039834635.1
Sclerotinia,Sclerotinia sclerotiorum,GCA_039834685.1
Sclerotinia,Sclerotinia sclerotiorum,GCA_039836405.1
Sclerotinia,Sclerotinia sclerotiorum,GCA_039838925.1
Sclerotinia,Sclerotinia sclerotiorum,GCA_039841415.1
Sclerotinia,Sclerotinia sclerotiorum,GCA_039931285.1
Sclerotinia,Sclerotinia sclerotiorum,GCA_046127885.1
Sclerotinia,Sclerotinia sclerotiorum,GCA_046127935.1
Sclerotinia,Sclerotinia sclerotiorum 1980 UF-70,GCA_000146945.2
Sclerotinia,Sclerotinia sclerotiorum 1980 UF-70,GCA_001857865.1
Sclerotinia,Sclerotinia spermophila,GCA_038090695.1
Sclerotinia,Sclerotinia subarctica,GCA_025389085.1
Sclerotinia,Sclerotinia sulcata,GCA_040955895.1
Sclerotium,,
Septocyta,,
Septoria,Septoria glycines,GCA_047371035.1
Septoria,Septoria glycines,GCA_055755335.1
Septoria,Septoria linicola,GCA_024114885.1
Septoria,Septoria linicola,GCA_024291795.1
Septoria,Septoria petroselini,GCA_022559915.2
Sphaceloma,Sphaceloma murrayae,GCA_002895985.1
Sphacelotheca,,
Sphaerotheca,,
Spongospora,Spongospora subterranea f. sp. subterranea,GCA_049724395.1
Stemphylium,Stemphylium beticola,GCA_029100465.1
Stemphylium,Stemphylium beticola,GCA_029100535.1
Stemphylium,Stemphylium lycopersici,GCA_001191545.2
Stemphylium,Stemphylium lycopersici,GCA_003268315.2
Stemphylium,Stemphylium lycopersici,GCA_003268335.2
Stemphylium,Stemphylium sp. Aa22,GCA_052402475.1
Stemphylium,Stemphylium vesicarium,GCA_004380135.1
Stemphylium,Stemphylium vesicarium,GCA_008271585.1
Stemphylium,Stemphylium vesicarium,GCA_008271615.1
Stemphylium,Stemphylium vesicarium,GCA_037576235.1
Stemphylium,Stemphylium vesicarium,GCA_055672515.1
Stereum,Stereum hirsutum FP-91666 SS1,GCA_000264905.1
Stromatinia,Stromatinia cepivora,GCA_002162485.1
Stromatinia,Stromatinia cepivora,GCA_014898415.1
Taphrina,Taphrina betulina,GCA_008802775.1
Taphrina,Taphrina communis,GCA_005281525.1
Taphrina,Taphrina confusa,GCA_005281535.1
Taphrina,Taphrina deformans,GCA_005281575.1
Taphrina,Taphrina deformans,GCA_005281805.1
Taphrina,Taphrina deformans JCM 22205,GCA_000836155.1
Taphrina,Taphrina deformans PYCC 5710,GCA_000312925.2
Taphrina,Taphrina flavorubra JCM 22207,GCA_000836175.1
Taphrina,Taphrina populina JCM 22190,GCA_000836195.1
Taphrina,Taphrina pruni,GCA_005281585.1
Taphrina,Taphrina sp. SM11,GCA_004000165.1
Taphrina,Taphrina wiesneri,GCA_005281515.1
Taphrina,Taphrina wiesneri JCM 22204,GCA_000836135.1
Thielaviopsis,Thielaviopsis cerberus,GCA_016859225.1
Thielaviopsis,Thielaviopsis ethacetica,GCA_001599055.1
Thielaviopsis,Thielaviopsis euricoi,GCA_001599615.1
Thielaviopsis,Thielaviopsis musarum,GCA_001513885.1
Thielaviopsis,Thielaviopsis populi,GCA_017591655.1
Thielaviopsis,Thielaviopsis punctulata,GCA_000968615.1
Thielaviopsis,Thielaviopsis punctulata,GCA_002925815.1
Thielaviopsis,Thielaviopsis punctulata,GCA_036034705.1
Trametes,Trametes cingulata,GCA_022385765.1
Trametes,Trametes cinnabarina,GCA_000765035.1
Trametes,Trametes cinnabarina,GCA_000787515.1
Trametes,Trametes coccinea BRFM310,GCA_002092935.1
Trametes,Trametes cubensis,GCA_029747595.1
Trametes,Trametes elegans,GCA_022606155.1
Trametes,Trametes gibbosa,GCA_022606055.1
Trametes,Trametes gibbosa,GCA_050924215.1
Trametes,Trametes hirsuta,GCA_001302255.2
Trametes,Trametes hirsuta,GCA_030411785.1
Trametes,Trametes maxima,GCA_022606215.1
Trametes,Trametes meyenii,GCA_022606255.1
Trametes,Trametes polyzona,GCA_001939255.1
Trametes,Trametes polyzona,GCA_022606195.1
Trametes,Trametes pubescens,GCA_001895945.1
Trametes,Trametes punicea,GCA_025528855.1
Trametes,Trametes sanguinea,GCA_008973685.1
Trametes,Trametes sanguinea,GCA_025201895.1
Trametes,Trametes sanguinea,GCA_027596045.1
Trametes,Trametes sanguinea,GCA_050630565.1
Trametes,Trametes sp. AH28-2,GCA_001304625.1
Trametes,Trametes sp. AH28-2,GCA_037041555.1
Trametes,Trametes sp. D JY-2026,GCA_054643275.1
Trametes,Trametes versicolor,GCA_033439235.1
Trametes,Trametes versicolor,GCA_041956555.1
Trametes,Trametes versicolor FP-101664 SS1,GCA_000271585.1
Trametes,Trametes villosa,GCA_002964805.2
Tranzschelia,,
Trichoderma,Trichoderma aethiopicum,GCA_051819885.1
Trichoderma,Trichoderma afarasin,GCA_051819865.1
Trichoderma,Trichoderma afroharzianum,GCA_016490745.1
Trichoderma,Trichoderma afroharzianum,GCA_020736905.1
Trichoderma,Trichoderma afroharzianum,GCA_026401175.1
Trichoderma,Trichoderma afroharzianum,GCA_026401285.1
Trichoderma,Trichoderma afroharzianum,GCA_026401295.1
Trichoderma,Trichoderma afroharzianum,GCA_037893235.1
Trichoderma,Trichoderma aggressivum f. europaeum,GCA_033847375.1
Trichoderma,Trichoderma arundinaceum,GCA_003012105.1
Trichoderma,Trichoderma arundinaceum,GCA_025919625.1
Trichoderma,Trichoderma arundinaceum,GCA_025919645.1
Trichoderma,Trichoderma arundinaceum,GCA_025919665.1
Trichoderma,Trichoderma arundinaceum,GCA_026401185.1
Trichoderma,Trichoderma asperelloides,GCA_021066465.1
Trichoderma,Trichoderma asperelloides,GCA_026401225.1
Trichoderma,Trichoderma asperelloides,GCA_037041575.1
Trichoderma,Trichoderma asperelloides,GCA_052084505.1
Trichoderma,Trichoderma asperellum,GCA_000733085.3
Trichoderma,Trichoderma asperellum,GCA_004154885.1
Trichoderma,Trichoderma asperellum,GCA_013423425.1
Trichoderma,Trichoderma asperellum,GCA_014839745.1
Trichoderma,Trichoderma asperellum,GCA_017945965.1
Trichoderma,Trichoderma asperellum,GCA_019481625.1
Trichoderma,Trichoderma asperellum,GCA_019594925.1
Trichoderma,Trichoderma asperellum,GCA_019594945.1
Trichoderma,Trichoderma asperellum,GCA_020647865.1
Trichoderma,Trichoderma asperellum,GCA_020736895.1
Trichoderma,Trichoderma asperellum,GCA_022817925.1
Trichoderma,Trichoderma asperellum,GCA_023628755.1
Trichoderma,Trichoderma asperellum,GCA_026401105.1
Trichoderma,Trichoderma asperellum,GCA_034769445.1
Trichoderma,Trichoderma asperellum,GCA_036173025.1
Trichoderma,Trichoderma asperellum,GCA_037177835.1
Trichoderma,Trichoderma asperellum,GCA_037954425.1
Trichoderma,Trichoderma asperellum,GCA_039880885.1
Trichoderma,Trichoderma asperellum,GCA_048182565.1
Trichoderma,Trichoderma asperellum,GCA_049345875.1
Trichoderma,Trichoderma asperellum,GCA_051820435.1
Trichoderma,Trichoderma asperellum,GCA_052058355.1
Trichoderma,Trichoderma asperellum,GCA_054127785.1
Trichoderma,Trichoderma asperellum CBS 433.97,GCA_003025105.1
Trichoderma,Trichoderma atrobrunneum,GCA_003439915.1
Trichoderma,Trichoderma atroviride,GCA_000963795.1
Trichoderma,Trichoderma atroviride,GCA_001599035.1
Trichoderma,Trichoderma atroviride,GCA_002916895.1
Trichoderma,Trichoderma atroviride,GCA_019297715.1
Trichoderma,Trichoderma atroviride,GCA_020466355.1
Trichoderma,Trichoderma atroviride,GCA_020647795.1
Trichoderma,Trichoderma atroviride,GCA_028554805.1
Trichoderma,Trichoderma atroviride,GCA_040333345.1
Trichoderma,Trichoderma atroviride,GCA_041053265.1
Trichoderma,Trichoderma atroviride,GCA_041380925.1
Trichoderma,Trichoderma atroviride,GCA_051527675.1
Trichoderma,Trichoderma atroviride,GCA_051557965.1
Trichoderma,Trichoderma atroviride IMI 206040,GCA_000171015.2
Trichoderma,Trichoderma austrokoningii,GCA_051820515.1
Trichoderma,Trichoderma barbatum,GCA_051820595.1
Trichoderma,Trichoderma breve,GCA_028502605.1
Trichoderma,Trichoderma brevicompactum,GCA_003012085.1
Trichoderma,Trichoderma brevicrassum,GCA_017311225.1
Trichoderma,Trichoderma camerunense,GCA_050948025.1
Trichoderma,Trichoderma carraovejensis (nom. inval.),GCA_042257455.1
Trichoderma,Trichoderma ceciliae,GCA_051819845.1
Trichoderma,Trichoderma cf. simile WF8,GCA_048183105.1
Trichoderma,Trichoderma chlorosporum,GCA_051820575.1
Trichoderma,Trichoderma citrinoviride,GCA_003025115.1
Trichoderma,Trichoderma citrinoviride,GCA_022813565.1
Trichoderma,Trichoderma citrinoviride,GCA_022813585.1
Trichoderma,Trichoderma citrinoviride,GCA_047301815.1
Trichoderma,Trichoderma citrinoviride,GCA_052425715.1
Trichoderma,Trichoderma compactum,GCA_051820635.1
Trichoderma,Trichoderma cornu-damae,GCA_020631695.1
Trichoderma,Trichoderma deliquescens,GCA_053477205.1
Trichoderma,Trichoderma endophyticum,GCA_035079495.1
Trichoderma,Trichoderma endophyticum,GCA_035079515.1
Trichoderma,Trichoderma endophyticum,GCA_035079535.1
Trichoderma,Trichoderma endophyticum,GCA_035079625.1
Trichoderma,Trichoderma erinaceum,GCA_013365115.1
Trichoderma,Trichoderma erinaceum,GCA_026401215.1
Trichoderma,Trichoderma evansii,GCA_050947405.1
Trichoderma,Trichoderma gamsii,GCA_001481775.2
Trichoderma,Trichoderma gamsii,GCA_002894205.1
Trichoderma,Trichoderma gamsii,GCA_049996675.1
Trichoderma,Trichoderma ghanense,GCA_004382785.1
Trichoderma,Trichoderma gracile,GCA_020002365.1
Trichoderma,Trichoderma gracile,GCA_051819905.1
Trichoderma,Trichoderma guizhouense,GCA_002022785.1
Trichoderma,Trichoderma hamatum,GCA_018804165.1
Trichoderma,Trichoderma hamatum,GCA_046127165.1
Trichoderma,Trichoderma hamatum,GCA_046629995.1
Trichoderma,Trichoderma hamatum,GCA_049996655.1
Trichoderma,Trichoderma hamatum,GCA_054127445.1
Trichoderma,Trichoderma hamatum GD12,GCA_000331835.2
Trichoderma,Trichoderma harzianum,GCA_000988865.1
Trichoderma,Trichoderma harzianum,GCA_001990665.1
Trichoderma,Trichoderma harzianum,GCA_002838845.1
Trichoderma,Trichoderma harzianum,GCA_002894145.1
Trichoderma,Trichoderma harzianum,GCA_010015525.1
Trichoderma,Trichoderma harzianum,GCA_019097725.1
Trichoderma,Trichoderma harzianum,GCA_019393575.1
Trichoderma,Trichoderma harzianum,GCA_021186515.1
Trichoderma,Trichoderma harzianum,GCA_022788495.1
Trichoderma,Trichoderma harzianum,GCA_023628795.1
Trichoderma,Trichoderma harzianum,GCA_025502635.1
Trichoderma,Trichoderma harzianum,GCA_026003955.1
Trichoderma,Trichoderma harzianum,GCA_029844195.1
Trichoderma,Trichoderma harzianum,GCA_033847385.1
Trichoderma,Trichoderma harzianum,GCA_043790325.1
Trichoderma,Trichoderma harzianum,GCA_044337915.1
Trichoderma,Trichoderma harzianum,GCA_044646125.1
Trichoderma,Trichoderma harzianum,GCA_044646135.1
Trichoderma,Trichoderma harzianum,GCA_044646215.1
Trichoderma,Trichoderma harzianum,GCA_044646245.1
Trichoderma,Trichoderma harzianum,GCA_044646275.1
Trichoderma,Trichoderma harzianum,GCA_044646315.1
Trichoderma,Trichoderma harzianum,GCA_049863215.1
Trichoderma,Trichoderma harzianum,GCA_049996715.1
Trichoderma,Trichoderma harzianum,GCA_049996735.1
Trichoderma,Trichoderma harzianum CBS 226.95,GCA_003025095.1
Trichoderma,Trichoderma koningii,GCA_001950475.1
Trichoderma,Trichoderma koningiopsis,GCA_002246955.1
Trichoderma,Trichoderma koningiopsis,GCA_022984945.1
Trichoderma,Trichoderma koningiopsis,GCA_022984975.1
Trichoderma,Trichoderma koningiopsis,GCA_022985005.1
Trichoderma,Trichoderma koningiopsis,GCA_030247165.1
Trichoderma,Trichoderma koningiopsis,GCA_046255345.1
Trichoderma,Trichoderma koningiopsis,GCA_048164925.1
Trichoderma,Trichoderma koningiopsis,GCA_049996625.1
Trichoderma,Trichoderma koningiopsis,GCA_049996695.1
Trichoderma,Trichoderma lentiforme,GCA_011066345.1
Trichoderma,Trichoderma lixii,GCA_014468695.1
Trichoderma,Trichoderma lixii,GCA_040333435.2
Trichoderma,Trichoderma longibrachiatum,GCA_023628815.1
Trichoderma,Trichoderma longibrachiatum,GCA_026259275.1
Trichoderma,Trichoderma longibrachiatum,GCA_026401255.1
Trichoderma,Trichoderma longibrachiatum,GCA_030770505.1
Trichoderma,Trichoderma longibrachiatum,GCA_037041935.1
Trichoderma,Trichoderma longibrachiatum,GCA_046056055.1
Trichoderma,Trichoderma longibrachiatum,GCA_050437055.1
Trichoderma,Trichoderma longibrachiatum,GCA_050947385.1
Trichoderma,Trichoderma longibrachiatum,GCA_055474055.1
Trichoderma,Trichoderma longibrachiatum ATCC 18648,GCA_003025155.1
Trichoderma,Trichoderma longibrachiatum SMF2,GCA_000332775.1
Trichoderma,Trichoderma novae-zelandiae,GCA_050948085.1
Trichoderma,Trichoderma oligosporum,GCA_015266385.1
Trichoderma,Trichoderma orchidacearum,GCA_023653515.1
Trichoderma,Trichoderma parareesei,GCA_001050175.1
Trichoderma,Trichoderma parareesei,GCA_033030045.1
Trichoderma,Trichoderma pleuroti,GCA_001721665.1
Trichoderma,Trichoderma pleuroticola,GCA_050703535.1
Trichoderma,Trichoderma polysporum,GCA_030278935.1
Trichoderma,Trichoderma reesei,GCA_001999515.1
Trichoderma,Trichoderma reesei,GCA_004762065.1
Trichoderma,Trichoderma reesei,GCA_009835125.1
Trichoderma,Trichoderma reesei,GCA_016806755.1
Trichoderma,Trichoderma reesei,GCA_016806775.1
Trichoderma,Trichoderma reesei,GCA_016806795.1
Trichoderma,Trichoderma reesei,GCA_016806815.1
Trichoderma,Trichoderma reesei,GCA_016806875.1
Trichoderma,Trichoderma reesei,GCA_026225705.1
Trichoderma,Trichoderma reesei,GCA_026225735.1
Trichoderma,Trichoderma reesei,GCA_028870645.1
Trichoderma,Trichoderma reesei,GCA_028870775.1
Trichoderma,Trichoderma reesei,GCA_028870925.1
Trichoderma,Trichoderma reesei,GCA_028871095.1
Trichoderma,Trichoderma reesei,GCA_028871335.1
Trichoderma,Trichoderma reesei,GCA_028871515.1
Trichoderma,Trichoderma reesei,GCA_038428105.1
Trichoderma,Trichoderma reesei,GCA_042257965.1
Trichoderma,Trichoderma reesei,GCA_047716415.1
Trichoderma,Trichoderma reesei,GCA_047716435.1
Trichoderma,Trichoderma reesei,GCA_047716445.1
Trichoderma,Trichoderma reesei,GCA_047716485.1
Trichoderma,Trichoderma reesei,GCA_052818895.1
Trichoderma,Trichoderma reesei,GCA_054161515.1
Trichoderma,Trichoderma reesei,GCA_054161545.1
Trichoderma,Trichoderma reesei,GCA_054162035.1
Trichoderma,Trichoderma reesei,GCA_054162085.1
Trichoderma,Trichoderma reesei QM6a,GCA_000167675.2
Trichoderma,Trichoderma reesei QM6a,GCA_002006585.1
Trichoderma,Trichoderma reesei RUT C-30,GCA_000513815.1
Trichoderma,Trichoderma semiorbis,GCA_020045945.2
Trichoderma,Trichoderma simmonsii,GCA_019565615.1
Trichoderma,Trichoderma sp. 2475,GCA_038502285.1
Trichoderma,Trichoderma sp. 5c.a.2,GCA_055797535.1
Trichoderma,Trichoderma sp. AM6,GCA_051624595.1
Trichoderma,Trichoderma sp. Al-21,GCA_055797575.1
Trichoderma,Trichoderma sp. Al-29,GCA_055797475.1
Trichoderma,Trichoderma sp. BMH-0061,GCA_030015385.1
Trichoderma,Trichoderma sp. CAU-M14,GCA_046056035.1
Trichoderma,Trichoderma sp. CBMAI-0020,GCA_030708095.1
Trichoderma,Trichoderma sp. CBMAI-0179,GCA_029844175.1
Trichoderma,Trichoderma sp. CBMAI-0711,GCA_030708105.1
Trichoderma,Trichoderma sp. IMV 00454,GCA_001931985.1
Trichoderma,Trichoderma sp. MLT1J1,GCA_022817935.1
Trichoderma,Trichoderma sp. PF4103,GCA_023628735.1
Trichoderma,Trichoderma sp. PKRF1,GCA_043381675.1
Trichoderma,Trichoderma sp. SK1-7,GCA_050948275.1
Trichoderma,Trichoderma sp. SZMC 28011,GCA_054367885.1
Trichoderma,Trichoderma sp. SZMC 28012,GCA_050947985.1
Trichoderma,Trichoderma sp. SZMC 28013,GCA_050948005.1
Trichoderma,Trichoderma sp. SZMC 28014,GCA_051820695.1
Trichoderma,Trichoderma sp. SZMC 28015,GCA_050948045.1
Trichoderma,Trichoderma sp. T77,GCA_051820545.1
Trichoderma,Trichoderma sp. TUCIM 5745,GCA_051820155.1
Trichoderma,Trichoderma sp. TW21990_1,GCA_010015515.1
Trichoderma,Trichoderma velutinum,GCA_051820675.1
Trichoderma,Trichoderma virens,GCA_001835465.2
Trichoderma,Trichoderma virens,GCA_013009365.1
Trichoderma,Trichoderma virens,GCA_020647635.1
Trichoderma,Trichoderma virens,GCA_023634465.1
Trichoderma,Trichoderma virens,GCA_026401235.1
Trichoderma,Trichoderma virens,GCA_036169685.1
Trichoderma,Trichoderma virens FT-333,GCA_000800515.1
Trichoderma,Trichoderma virens FT-333,GCA_020647705.1
Trichoderma,Trichoderma virens Gv29-8,GCA_000170995.2
Trichoderma,Trichoderma viride,GCA_007896495.1
Trichoderma,Trichoderma viride,GCA_036169675.1
Trichoderma,Trichoderma viride,GCA_037893215.1
Trichoderma,Trichoderma viride,GCA_052570025.1
Trichoderma,Trichoderma viride,GCA_052570055.1
Trichoderma,Trichoderma viride,GCA_052570065.1
Trichoderma,Trichoderma viride,GCA_052570145.1
Trichoderma,Trichoderma viride,GCA_052571625.1
Trichoderma,Trichoderma virilente,GCA_046580765.1
Trichoderma,Trichoderma yunnanense,GCA_045838185.1
Uromyces,Uromyces transversalis,GCA_002994555.1
Uromyces,Uromyces transversalis,GCA_002994575.1
Uromyces,Uromyces transversalis,GCA_002994595.1
Uromyces,Uromyces viciae-fabae,GCA_000785685.1
Ustilago,Ustilago crameri,GCA_024271935.1
Ustilago,Ustilago crameri,GCA_033846815.1
Ustilago,Ustilago cynodontis,GCA_001676635.1
Ustilago,Ustilago cynodontis,GCA_001736195.1
Ustilago,Ustilago esculenta,GCA_000819925.1
Ustilago,Ustilago esculenta,GCA_020827535.1
Ustilago,Ustilago hordei,GCA_000286035.1
Ustilago,Ustilago hordei,GCA_002992925.1
Ustilago,Ustilago hordei,GCA_003012045.1
Ustilago,Ustilago hordei,GCA_022749175.1
Ustilago,Ustilago hordei,GCA_023212755.1
Ustilago,Ustilago hordei,GCA_023748715.1
Ustilago,Ustilago hordei,GCA_023748725.1
Ustilago,Ustilago hordei,GCA_023748735.1
Ustilago,Ustilago hordei,GCA_023748765.1
Ustilago,Ustilago hordei,GCA_023748825.1
Ustilago,Ustilago loliicola,GCA_022963135.1
Ustilago,Ustilago nuda,GCA_022963125.1
Ustilago,Ustilago shanxiensis,GCA_019972555.1
Ustilago,Ustilago sp. HFJ311,GCA_044705895.1
Ustilago,Ustilago trichophora,GCA_001654535.1
Ustilago,Ustilago tritici,GCA_002993085.1
Ustilago,Ustilago tritici,GCA_022963115.1
Ustilago,Ustilago tritici,GCA_023213265.1
Ustilago,Ustilago vetiveriae,GCA_001735935.1
Ustilago,Ustilago xerochloae,GCA_001736075.1
Ustulina,Ustulina deusta,GCA_002081935.3
Ustulina,Ustulina deusta,GCA_022496955.1
Ustulina,Ustulina deusta,GCA_023159155.1
Venturia,Venturia asperata,GCA_003689065.1
Venturia,Venturia asperata,GCA_003689335.1
Venturia,Venturia asperata,GCA_003690305.1
Venturia,Venturia aucupariae,GCA_003693225.1
Venturia,Venturia canescens,GCA_019457755.1
Venturia,Venturia carpophila,GCA_001990985.1
Venturia,Venturia carpophila,GCA_014858625.1
Venturia,Venturia effusa,GCA_001901625.1
Venturia,Venturia effusa,GCA_007735645.1
Venturia,Venturia inaequalis,GCA_001857725.1
Venturia,Venturia inaequalis,GCA_002148275.1
Venturia,Venturia inaequalis,GCA_002148295.1
Venturia,Venturia inaequalis,GCA_002148305.1
Venturia,Venturia inaequalis,GCA_003351075.1
Venturia,Venturia inaequalis,GCA_003689035.1
Venturia,Venturia inaequalis,GCA_003689055.1
Venturia,Venturia inaequalis,GCA_003689075.1
Venturia,Venturia inaequalis,GCA_003689095.1
Venturia,Venturia inaequalis,GCA_003689115.1
Venturia,Venturia inaequalis,GCA_003689135.1
Venturia,Venturia inaequalis,GCA_003689165.1
Venturia,Venturia inaequalis,GCA_003689185.1
Venturia,Venturia inaequalis,GCA_003689205.1
Venturia,Venturia inaequalis,GCA_003689225.1
Venturia,Venturia inaequalis,GCA_003689245.1
Venturia,Venturia inaequalis,GCA_003689265.1
Venturia,Venturia inaequalis,GCA_003689285.1
Venturia,Venturia inaequalis,GCA_003689305.1
Venturia,Venturia inaequalis,GCA_003689325.1
Venturia,Venturia inaequalis,GCA_003689355.1
Venturia,Venturia inaequalis,GCA_003689395.1
Venturia,Venturia inaequalis,GCA_003689415.1
Venturia,Venturia inaequalis,GCA_003689435.1
Venturia,Venturia inaequalis,GCA_003690195.1
Venturia,Venturia inaequalis,GCA_003690215.1
Venturia,Venturia inaequalis,GCA_003690235.1
Venturia,Venturia inaequalis,GCA_003690255.1
Venturia,Venturia inaequalis,GCA_003690275.1
Venturia,Venturia inaequalis,GCA_003690295.1
Venturia,Venturia inaequalis,GCA_003690315.1
Venturia,Venturia inaequalis,GCA_003690335.1
Venturia,Venturia inaequalis,GCA_003690365.1
Venturia,Venturia inaequalis,GCA_003690385.1
Venturia,Venturia inaequalis,GCA_003690405.1
Venturia,Venturia inaequalis,GCA_003690415.1
Venturia,Venturia inaequalis,GCA_003690435.1
Venturia,Venturia inaequalis,GCA_003690455.1
Venturia,Venturia inaequalis,GCA_003690475.1
Venturia,Venturia inaequalis,GCA_003690505.1
Venturia,Venturia inaequalis,GCA_003690525.1
Venturia,Venturia inaequalis,GCA_003690545.1
Venturia,Venturia inaequalis,GCA_003690565.1
Venturia,Venturia inaequalis,GCA_003690585.1
Venturia,Venturia inaequalis,GCA_003690605.1
Venturia,Venturia inaequalis,GCA_003690625.1
Venturia,Venturia inaequalis,GCA_003690645.1
Venturia,Venturia inaequalis,GCA_003690685.1
Venturia,Venturia inaequalis,GCA_003690705.1
Venturia,Venturia inaequalis,GCA_003690725.1
Venturia,Venturia inaequalis,GCA_003690745.1
Venturia,Venturia inaequalis,GCA_003690765.1
Venturia,Venturia inaequalis,GCA_003690785.1
Venturia,Venturia inaequalis,GCA_003690805.1
Venturia,Venturia inaequalis,GCA_003690815.1
Venturia,Venturia inaequalis,GCA_003690845.1
Venturia,Venturia inaequalis,GCA_003690855.1
Venturia,Venturia inaequalis,GCA_003690865.1
Venturia,Venturia inaequalis,GCA_003690885.1
Venturia,Venturia inaequalis,GCA_003690905.1
Venturia,Venturia inaequalis,GCA_003690925.1
Venturia,Venturia inaequalis,GCA_003691015.1
Venturia,Venturia inaequalis,GCA_003691035.1
Venturia,Venturia inaequalis,GCA_003691055.1
Venturia,Venturia inaequalis,GCA_003691075.1
Venturia,Venturia inaequalis,GCA_003691095.1
Venturia,Venturia inaequalis,GCA_003691115.1
Venturia,Venturia inaequalis,GCA_003691135.1
Venturia,Venturia inaequalis,GCA_003691165.1
Venturia,Venturia inaequalis,GCA_003691185.1
Venturia,Venturia inaequalis,GCA_003691195.1
Venturia,Venturia inaequalis,GCA_003691215.1
Venturia,Venturia inaequalis,GCA_003691235.1
Venturia,Venturia inaequalis,GCA_003691255.1
Venturia,Venturia inaequalis,GCA_003691275.1
Venturia,Venturia inaequalis,GCA_003691295.1
Venturia,Venturia inaequalis,GCA_003691305.1
Venturia,Venturia inaequalis,GCA_003693075.1
Venturia,Venturia inaequalis,GCA_003693105.1
Venturia,Venturia inaequalis,GCA_003693125.1
Venturia,Venturia inaequalis,GCA_003693145.1
Venturia,Venturia inaequalis,GCA_003693165.1
Venturia,Venturia inaequalis,GCA_003693185.1
Venturia,Venturia inaequalis,GCA_003693205.1
Venturia,Venturia inaequalis,GCA_003693245.1
Venturia,Venturia inaequalis,GCA_009769405.1
Venturia,Venturia inaequalis,GCA_009769425.1
Venturia,Venturia inaequalis,GCA_009769445.1
Venturia,Venturia inaequalis,GCA_040805655.1
Venturia,Venturia inaequalis,GCA_040805975.1
Venturia,Venturia nashicola,GCA_004522655.2
